-------  -------  -------  -----------  -----------  -----------
Job ID   found    total    avg latency  max latency  min latency
JOB2825  25       /25      62398.48     62399        62398
JOB2844  25       /25      69315.0      69315        69315
JOB2881  25       /25      64903.32     64906        64901
JOB2884  25       /25      61692.0      61692        61692
JOB2895  25       /25      61307.68     61308        61307
JOB2897  25       /25      65429.84     65432        65428
JOB2912  25       /25      16774.08     16775        16774
JOB2928  25       /25      66063.0      66063        66063
JOB2951  25       /25      62479.0      62479        62479
JOB2957  25       /25      16286.04     16287        16286
JOB2959  25       /25      21613.0      21613        21613
JOB2979  25       /25      61750.04     61751        61750
JOB3004  0        /25      0            0            0
JOB3007  25       /25      62609.76     62610        62609
JOB3015  25       /25      65584.12     65585        65584
JOB3039  25       /25      64484.44     64485        64484
JOB3045  0        /25      0            0            0
JOB3050  25       /25      64913.28     64914        64913
JOB3096  25       /25      27288.0      27288        27288
JOB3148  25       /25      29211.28     29214        29209
JOB3150  25       /25      62549.2      62550        62549
JOB3157  25       /25      23637.12     23639        23636
JOB3192  25       /25      62085.44     62088        62085
JOB3214  0        /25      0            0            0
JOB3267  0        /25      0            0            0
JOB3272  25       /25      65694.0      65694        65694
JOB3274  25       /25      24799.6      24800        24799
missing  JOB3004  JOB3045  JOB3214      JOB3267
-------  -------  -------  -----------  -----------  -----------
