-------  -------  -------  -----------  -----------  -----------
Job ID   found    total    avg latency  max latency  min latency
JOB2342  25       /25      63815.04     63816        63815
JOB2348  25       /25      40846.0      40846        40846
JOB2355  25       /25      65927.0      65927        65927
JOB2376  25       /25      18862.76     18863        18862
JOB2377  25       /25      35020.2      35021        35020
JOB2409  25       /25      62366.44     62367        62366
JOB2412  25       /25      17421.92     17422        17421
JOB2453  25       /25      45466.08     45467        45466
JOB2469  25       /25      27266.68     27270        27264
JOB2492  0        /25      0            0            0
JOB2495  25       /25      93054.0      93054        93054
JOB2510  25       /25      63477.8      63478        63477
JOB2535  25       /25      61075.24     61076        61074
JOB2567  25       /25      16676.24     16678        16675
JOB2574  25       /25      67139.84     67141        67139
JOB2583  25       /25      19468.48     19470        19468
JOB2585  0        /25      0            0            0
JOB2587  25       /25      18907.08     18908        18907
JOB2623  25       /25      30078.0      30078        30078
JOB2626  25       /25      18904.24     18907        18903
JOB2630  25       /25      62485.8      62486        62485
JOB2654  25       /25      15536.28     15541        15531
JOB2683  0        /25      0            0            0
JOB2713  25       /25      65289.44     65292        65288
JOB2722  0        /25      0            0            0
JOB2733  25       /25      16017.36     16018        16017
JOB2737  25       /25      63875.96     63876        63875
JOB2764  25       /25      22820.2      22821        22819
JOB2787  25       /25      62493.24     62494        62492
missing  JOB2492  JOB2585  JOB2683      JOB2722
-------  -------  -------  -----------  -----------  -----------
