-------  -------  -------  -----------  -----------  -----------
Job ID   found    total    avg latency  max latency  min latency
JOB3286  25       /25      16967.76     16968        16967
JOB3312  25       /25      56068.8      56069        56068
JOB3317  0        /25      0            0            0
JOB3364  25       /25      28652.16     28653        28651
JOB3390  25       /25      16161.04     16162        16161
JOB3392  25       /25      61368.32     61369        61368
JOB3402  25       /25      63230.8      63232        63230
JOB3424  25       /25      63610.48     63611        63610
JOB3456  25       /25      63049.0      63049        63049
JOB3460  25       /25      66151.0      66151        66151
JOB3472  25       /25      123099.76    123100       123099
JOB3473  25       /25      27224.08     27225        27224
JOB3481  25       /25      63901.08     63902        63901
JOB3495  25       /25      66042.0      66042        66042
JOB3600  25       /25      61656.68     61661        61652
JOB3612  25       /25      61839.4      61840        61839
JOB3637  25       /25      129915.28    129916       129914
JOB3647  25       /25      61984.76     61986        61984
JOB3677  25       /25      64606.12     64607        64606
JOB3706  0        /25      0            0            0
JOB3743  25       /25      61121.84     61123        61121
missing  JOB3317  JOB3706
-------  -------  -------  -----------  -----------  -----------
